song,song_id,artist,artist_id,category,genres,filtered_genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),5l0nX3AhmmF717aKSs8qSH,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,mood,"['post-teen', 'dance', 'pop']","['dance', 'pop']",0.681,0.737,4,-5.246,0,0.0384,0.0291,7.16e-06,0.0856,0.278,109.95,220636,4
Fly Away,1jgu8MFTEGdL1wjw9gZj5y,Tones And I,2NjfBq1NflQcKSeiDooVjY,mood,['australian'],['australian'],0.805,0.515,4,-6.201,1,0.0915,0.223,0.0,0.238,0.488,124.969,178157,4
This Will Be (An Everlasting Love),241RmK77gecJ1y7jOoQ5lu,Natalie Cole,5tTsrGPwQRWUsHR2Xf7Ke9,mood,"['quiet', 'soft', 'motown', 'lounge', 'mellow', 'adult', 'soul', 'vocal']","['motown', 'mellow', 'adult', 'soul']",0.682,0.605,8,-10.771,1,0.0403,0.185,0.00326,0.0469,0.914,125.96,171360,4
Midnight Train to Georgia,7MF7QAodbGzNYav5ZfIhAY,Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,mood,"['classic', 'disco', 'funk', 'quiet', 'motown', 'brill', 'southern', 'soul']","['classic', 'funk', 'motown', 'brill', 'soul']",0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,279333,4
How Long Do I Have to Wait for You?,113bLFbp3F9MVN0w2KJ1ma,Sharon Jones & The Dap-Kings,6LufpoVlIYKQCu9Gjpk8B7,mood,"['classic', 'afrobeat', 'funk', 'retro', 'southern', 'soul', 'neo']","['classic', 'afrobeat', 'funk', 'soul']",0.674,0.909,10,-3.369,0,0.0464,0.469,0.0131,0.105,0.969,103.942,243760,4
Are You Ready to Love Me?,7gyDV6Y7GmHqQS4KnzI5Zk,The War and Treaty,6HhV0jtMMK5HYnYgG0xgtz,mood,"['funk', 'indie', 'new']","['funk', 'indie', 'new']",0.533,0.776,8,-7.092,1,0.0847,0.151,8.65e-05,0.13,0.697,90.061,214187,4
Love Train,28285KFbyCq8sJofn58qlD,The O'Jays,38h03gA85YYPeDPd9ER9rT,mood,"['classic', 'disco', 'funk', 'quiet', 'urban', 'motown', 'post-disco', 'southern', 'soul', 'philly']","['classic', 'funk', 'motown', 'soul']",0.744,0.568,0,-9.629,1,0.0494,0.186,1.18e-05,0.163,0.687,122.657,178400,4
Garden Song,5uQRmdIqyMmKPWJcot4UmV,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,mood,"['art', 'indie']","['art', 'indie']",0.528,0.273,0,-16.623,1,0.132,0.864,0.00617,0.111,0.158,98.311,219682,4
Ain't No Grave (Sparse),2aSP07jHAlACdY9tphgkA8,Crooked Still,7LOJ56d8VmOebynlV01KfU,mood,"['banjo', 'bluegrass', 'new', 'progressive']",['new'],0.67,0.145,0,-12.772,1,0.0422,0.935,1.29e-05,0.0859,0.284,81.055,198313,4
Washed Away,00p6D4NaakmWGNR3EUtxtS,Emily Jane White,2PqsalqLh5RT6FSy9DrGZh,mood,"['indie', 'freak']",['indie'],0.506,0.385,10,-10.133,1,0.0262,0.738,0.00572,0.109,0.161,86.741,236365,3
Farm,0XYOOO2116SufLpAN4XYoC,Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD,mood,"['indie', 'belgian', 'bubblegrunge']",['indie'],0.289,0.185,5,-13.811,1,0.0307,0.705,0.0927,0.225,0.0647,153.861,283097,4
Drawing out the Line,6fMH3gza1IkUlY2lCCo4cQ,Noah Gundersen,34482S5nfxR441wcnVfrHi,mood,"['acoustic', 'stomp', 'alternative', 'indie']","['alternative', 'indie']",0.59,0.358,7,-9.709,1,0.0421,0.763,0.0256,0.0999,0.35,102.866,231648,4
Kiriume,6VaWHjTTcKiPjWEkejHkMR,Arden Forest,3LUa5res2UmvZ04kvlPMc7,mood,"['focus', 'background']","['focus', 'background']",0.373,0.112,7,-22.063,1,0.0428,0.992,0.914,0.104,0.501,110.651,144264,4
Beginning,0xfBAFqqp2bMbtRV2AIWRe,Megan Wofford,3ac7SLoq4Rbms8XZE0rdkA,mood,['background'],['background'],0.546,0.062,7,-22.592,1,0.0366,0.989,0.952,0.0853,0.175,140.134,146145,4
Morgensol,6aJcjGsNvyivFBeBaigFXQ,Bolethe Kristensen,5FdY1HR5TdShBfxywCliMI,mood,[],[],0.536,0.0384,11,-23.711,1,0.0961,0.996,0.959,0.128,0.281,65.814,105000,4
Con el tiempo todo se consigue,7iw3S9vmaQYrdp9fUh4gzC,Claribel Ramón,2R6KwyIVkDBMHj2fNvy6Aq,mood,['background'],['background'],0.309,0.085,5,-23.526,1,0.0691,0.995,0.964,0.0897,0.206,205.094,155500,4
Mali Lošinj,0R89l2bGwUsCfpECnzfVvq,Valerija Novosel,2s8NO6ERz08oEGHpAWRSMb,mood,['background'],['background'],0.441,0.0861,8,-24.145,1,0.0401,0.989,0.951,0.106,0.329,103.547,121750,4
Body,0A1hoCfMLkiAgvhWkkucJa,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,mood,"['trap', 'houston', 'pop']","['trap', 'pop']",0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,171067,4
Buss It,6NWdgyVsjp2bJ11PToXCr1,Erica Banks,2SXhbucehn00OBVKhzxDyM,mood,['trap'],['trap'],0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,188735,4
Bossa Nova (feat. Tee Grizzley),16P9KvAKrYDA7lH7jgquDd,Kash Doll,3u579Gdap91lMptBSdXTpf,mood,"['detroit', 'hip', 'trap', 'pop']","['hip', 'trap', 'pop']",0.908,0.696,9,-5.18,1,0.264,0.0213,4.06e-05,0.0747,0.287,102.032,156842,4
34+35,6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,mood,"['post-teen', 'dance', 'pop']","['dance', 'pop']",0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711,4
Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,mood,"['dance', 'pop']","['dance', 'pop']",0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173,4
Just the Two of Us (feat. Bill Withers),7Lk83uozmGWre1q8eyOOUP,"Grover Washington, Jr.",05YVYeV4HxYp5rrWalvuE1,decades,"['smooth', 'jazz']",['jazz'],0.803,0.488,1,-9.303,1,0.0803,0.576,0.0609,0.0763,0.624,95.771,237106,4
Baby Can I Hold You,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,decades,"['singer-songwriter', 'lilith', 'pop', 'folk', ""women's""]","['singer-songwriter', 'pop', 'folk']",0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,193120,4
I Still Haven't Found What I'm Looking For - Remastered 2007,7gozgbG5EBTukCFWToTRA5,U2,51Blml2LZPmy7TTiAg47vQ,decades,"['rock', 'permanent', 'irish']","['rock', 'irish']",0.565,0.764,1,-9.43,1,0.0351,0.0139,0.00488,0.079,0.686,100.891,277480,4
What's Love Got to Do with It,4kOfxxnW1ukZdsNbCKY9br,Tina Turner,1zuJe6b1roixEKMOtyrEak,decades,"['new', 'soft', 'europop', 'disco']","['new', 'europop']",0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,226880,4
The Power Of Love,2olVm1lHicpveMAo4AUDRB,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,decades,"['classic', 'dance', 'rock', 'new', 'soft', 'album', 'pop', 'folk', 'mellow']","['classic', 'dance', 'rock', 'new', 'pop', 'folk', 'mellow']",0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,4
This Love,5zF2zGPkL6Ipsn9AfAK6RP,Maroon 5,04gDigrS5kc9YWfZHwBETP,decades,['pop'],['pop'],0.714,0.868,5,-4.596,0,0.0363,0.0551,0.0,0.0987,0.78,95.05,206200,4
If You're Not The One,6B6aCxSBsECsulzOkJRxGv,Daniel Bedingfield,11hIqBsGRPztdjBHCSLClX,decades,"['dance', 'europop']","['dance', 'europop']",0.688,0.538,10,-7.608,1,0.0292,0.504,0.0,0.111,0.27,119.998,257027,4
Just Dance,5vQXxfGn1bjv5WESrYVVpw,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,decades,"['dance', 'pop']","['dance', 'pop']",0.821,0.741,1,-4.57,0,0.0313,0.0278,2.51e-05,0.19,0.741,118.984,244440,4
About You Now,1ctdfJSzp6qF2iDAVdDrfl,Sugababes,7rZNSLWMjTbwdLNskFbzFf,decades,"['dance', 'europop', 'urban', 'pop', 'bubblegum', 'post-teen', 'girl']","['dance', 'europop', 'pop']",0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,212400,4
Hips Don't Lie (feat. Wyclef Jean),3ZFTkvIE7kyPt6Nu3PEa7V,Shakira,0EmeFodog0BfCgMzAIvKQp,decades,"['dance', 'colombian', 'latin', 'pop']","['dance', 'colombian', 'latin', 'pop']",0.778,0.824,10,-5.892,0,0.0712,0.284,0.0,0.405,0.756,100.024,218093,4
Thinking out Loud,1Slwb6dOYkBlWal1PGtnNg,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,decades,"['uk', 'pop']","['uk', 'pop']",0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
Sorry,2GpHJb7xGNBaIDTrBxjIu6,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,decades,"['canadian', 'post-teen', 'pop']","['canadian', 'pop']",0.665,0.759,0,-3.694,0,0.0399,0.0767,0.0,0.313,0.389,99.992,200787,4
Roar,6F5c58TMEs1byxUstkzVeM,Katy Perry,6jJ0s89eD6GaHleKKya26X,decades,"['post-teen', 'dance', 'pop']","['dance', 'pop']",0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,4
Glad You Came,5yDL13y5giogKs2fSNf7sj,The Wanted,2NhdGz9EDv2FeUw6udu2g1,decades,"['post-teen', 'dance', 'boy', 'pop']","['dance', 'pop']",0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,197936,4
Señorita,6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,decades,"['dance', 'pop', 'canadian', 'post-teen', 'viral']","['dance', 'pop', 'canadian', 'viral']",0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800,4
I Want It That Way,6e40mgJiCid5HRAGrbpGA6,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,decades,"['dance', 'europop', 'boy']","['dance', 'europop']",0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,213600,4
Torn,3APayTEWiUl9Ssep4BOXR2,Natalie Imbruglia,0dlOr0VIysztGWvU1dpjmP,decades,"['dance', 'europop', 'new', 'lilith', 'pop']","['dance', 'europop', 'new', 'pop']",0.559,0.928,5,-3.04,1,0.0355,0.0746,5.56e-05,0.696,0.599,96.315,244813,4
Stay Another Day,4wYCe9tSmUolNU4WmJKbZy,East 17,6lOC7lwSO1ql4Gc2Y3QObY,decades,"['dance', 'hip', 'europop', 'boy', 'eurodance']","['dance', 'hip', 'europop']",0.524,0.489,2,-7.828,1,0.0274,0.578,0.000624,0.186,0.443,127.768,267133,4
"It Must Have Been Love - From the Film ""Pretty Woman""",6kvoHl80mfCVTv7XnZkjQn,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,decades,"['dance', 'europop', 'swedish', 'new', 'soft', 'pop']","['dance', 'europop', 'swedish', 'new', 'pop']",0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,258787,4
Wonderwall,2CT3r93YuSHtm57mjxvjhH,Oasis,2DaxqgrOhkeH0fpeiQq2f4,decades,"['beatlesque', 'rock', 'modern', 'britpop', 'madchester', 'permanent']","['rock', 'modern', 'britpop']",0.409,0.892,2,-4.373,1,0.0336,0.000807,0.0,0.207,0.651,174.426,258613,4
Stayin' Alive - Remastered Version,3LmpQiFNgFCnvAnhhvKUyI,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,decades,"['soft', 'mellow', 'adult', 'disco']","['mellow', 'adult']",0.675,0.899,10,-6.124,0,0.0418,0.0696,0.000139,0.33,0.91,103.683,285200,4
"Signed, Sealed, Delivered (I'm Yours)",3M5eeHXgG4VplKNcsBC8Dj,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,decades,"['soul', 'quiet', 'adult', 'motown']","['soul', 'adult', 'motown']",0.67,0.619,0,-10.365,0,0.0323,0.0514,0.0,0.0492,0.807,108.826,160500,4
Wonderful Tonight,6zC0mpGYwbNTpk9SKwh08f,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,decades,"['classic', 'rock', 'soft', 'album', 'electric', 'blues', 'mellow']","['classic', 'rock', 'electric', 'blues', 'mellow']",0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,225027,4
"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY,Elton John,3PhoLpVuITZKcymswpck5b,decades,"['glam', 'soft', 'mellow', 'piano']","['mellow', 'piano']",0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4
September,3wpLkju0bJy89kjgdRys0j,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,decades,"['disco', 'funk', 'quiet', 'motown', 'soul', 'jazz']","['funk', 'motown', 'soul', 'jazz']",0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,215080,4
On Me,4Iedi94TIaB2GGb1nMB68v,Lil Baby,5f7VJjfbwm532GiveGC0ZK,hiphop,"['rap', 'atl']","['rap', 'atl']",0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,135960,4
You’re Mines Still (feat. Drake),7E2C5rBLpCKwQlhJPVFBRS,Yung Bleu,3KNIG74xSTc3dj0TRy7pGX,hiphop,"['trap', 'alabama', 'pop']","['trap', 'pop']",0.575,0.609,5,-4.88,0,0.121,0.317,0.0,0.105,0.339,83.004,226220,4
Letter 2 U,6WGsP4ChbCSu9kWLQcuRSy,J.I the Prince of N.Y,2eqoJbzUGDwys5ENUkbT3h,hiphop,['nyc'],['nyc'],0.583,0.465,1,-11.196,1,0.272,0.666,1.92e-06,0.107,0.222,90.812,170592,4
Coco (feat. DaBaby),2V6pjeOCuPBVlatcWTXUtP,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,hiphop,['cali'],['cali'],0.692,0.774,7,-4.385,0,0.0872,0.146,0.0,0.155,0.533,98.066,142000,4
DOORS UNLOCKED (feat. Ty Dolla $ign & Polo G),7CmNyEQUpNSX6RMM5Fw3os,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,hiphop,['canadian'],['canadian'],0.689,0.393,0,-9.179,0,0.0876,0.209,0.0,0.122,0.513,158.016,171888,4
WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,hiphop,['australian'],['australian'],0.389,0.768,1,-4.765,1,0.256,0.038,0.0,0.119,0.334,90.146,183567,4
Many Men (Wish Death),2I9foKseoFQh07p6sD2voE,50 Cent,3q7HBObVc0L8jNeTe5Gofh,hiphop,"['rap', 'hip', 'queens', 'east', 'pop', 'gangster']","['rap', 'hip', 'pop']",0.653,0.826,6,-2.93,0,0.354,0.0153,0.00146,0.131,0.416,108.52,256227,5
Public Service Announcement (Interlude),0BaDo31puylWi3mAdRSCJO,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,hiphop,"['east', 'rap', 'hip', 'pop']","['rap', 'hip', 'pop']",0.449,0.96,1,-1.123,1,0.634,0.344,1.67e-05,0.484,0.425,177.547,172600,4
Stop Being Greedy,6904O7JrAxFybd4yu3Sz2V,DMX,1HwM5zlC5qNWhJtM00yXzG,hiphop,"['rap', 'hip', 'east', 'pop', 'southern', 'gangster', 'hardcore']","['rap', 'hip', 'pop']",0.689,0.703,10,-5.986,0,0.206,0.00975,0.0,0.154,0.139,101.492,216907,4
Dipset Anthem,3rvM0obwHthpskrZKQxYLa,The Diplomats,0P8YNJXX7QeQ8iZIUCXJgi,hiphop,"['rap', 'hip', 'harlem', 'pop', 'southern', 'trap', 'gangster', 'hardcore']","['rap', 'hip', 'pop', 'trap']",0.699,0.696,0,-5.745,1,0.191,0.103,0.0,0.211,0.428,83.596,249040,4
"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",5osSw3tL07Tuid7AWsvYcc,M.O.P.,1BH45DVSTeGBvcYXNCd67g,hiphop,"['alternative', 'rap', 'hip', 'east', 'gangster', 'hardcore']","['alternative', 'rap', 'hip']",0.68,0.894,1,-4.86,1,0.255,0.0206,0.0,0.462,0.803,94.089,247693,4
Body,0A1hoCfMLkiAgvhWkkucJa,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,hiphop,"['trap', 'houston', 'pop']","['trap', 'pop']",0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,171067,4
Buss It,6NWdgyVsjp2bJ11PToXCr1,Erica Banks,2SXhbucehn00OBVKhzxDyM,hiphop,['trap'],['trap'],0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,188735,4
Bossa Nova (feat. Tee Grizzley),16P9KvAKrYDA7lH7jgquDd,Kash Doll,3u579Gdap91lMptBSdXTpf,hiphop,"['detroit', 'hip', 'trap', 'pop']","['hip', 'trap', 'pop']",0.908,0.696,9,-5.18,1,0.264,0.0213,4.06e-05,0.0747,0.287,102.032,156842,4
34+35,6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,hiphop,"['post-teen', 'dance', 'pop']","['dance', 'pop']",0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173711,4
Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,hiphop,"['dance', 'pop']","['dance', 'pop']",0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173,4
I'm Ready,4kTliHBy7w2SOMtm8qMmOW,Jaden,0xOeVMOz2fVg5BJY3N6akT,gaming,"['rap', 'hip']","['rap', 'hip']",0.748,0.696,6,-8.927,1,0.165,0.155,0.00259,0.139,0.414,129.992,189750,4
MEGALOVANIA,2WpstnkNuH6dUnm3fVLCpU,Toby Fox,57DlMWmbVIf2ssJ8QBpBau,gaming,['indie'],['indie'],0.715,0.612,7,-9.85,1,0.0515,0.000377,0.864,0.0387,0.95,120.022,156000,4
Little,2fozfsVzd6kCYp5OA3sOUJ,Jany Green,1Qg99NvQcJaAMmmDl6nPRv,gaming,['modern'],['modern'],0.819,0.624,0,-7.523,1,0.0665,0.239,0.000461,0.104,0.752,110.001,157090,4
Unity,47qYqGPgMTh3l1PRKBHEfI,TheFatRat,3OKg7YbOIatODzkRIbLJR4,gaming,[],[],0.707,0.88,4,-3.211,0,0.0317,0.00424,0.0379,0.0534,0.565,105.003,249286,4
"No Save Point - From ""Cyberpunk 2077""",27SjutLnh1PXRYDjmSDs78,Run The Jewels,4RnBFZRiMLRyZy0AzzTg2C,gaming,"['hip', 'escape', 'political']",['hip'],0.654,0.848,6,-8.121,0,0.382,0.109,0.032,0.103,0.185,163.989,195240,4
B.B. King Freestyle (with Drake),6EW1fwOk4JHmTZKINZsyjB,Lil Wayne,55Aa2cqylxrFIXC767Z865,gaming,"['rap', 'hip', 'new', 'pop', 'trap']","['rap', 'hip', 'new', 'pop', 'trap']",0.664,0.553,11,-8.316,1,0.415,0.455,0.0,0.181,0.722,87.009,222801,4
Dunya (feat. LukeyWorld),3L23Jgif3sjgwEApqn3Go3,GoldLink,5XenQ7XfcvQdfIbpLEFaKQ,gaming,"['alternative', 'rap', 'hip', 'dmv', 'indie', 'underground']","['alternative', 'rap', 'hip', 'indie']",0.884,0.595,5,-5.832,1,0.0588,0.216,3.91e-05,0.09,0.396,131.046,180552,4
So High,5qtUKYu1bBe0U7SoANInou,Tm88,5RMUeKq0dZxg9RHE1f0B9P,gaming,"['vapor', 'atl']",['atl'],0.824,0.601,5,-8.761,0,0.201,0.0182,0.0,0.111,0.138,142.988,114049,4
Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,Big Sean,0c173mlxpT3dSFRgMO8XPh,gaming,"['rap', 'hip', 'detroit', 'pop', 'southern', 'trap']","['rap', 'hip', 'pop', 'trap']",0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,4
Tyler Herro,4DuUwzP4ALMqpquHU0ltAB,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,gaming,"['rap', 'pop', 'kentucky', 'deep']","['rap', 'pop', 'deep']",0.794,0.756,5,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,156498,4
Anything You Synthesize - Ambient,0OF6WSdeVmYEGBZlxvwvLq,The American Dollar,5r4OqYJL7JrtZlffx7FJlb,gaming,"['american', 'focus', 'instrumental', 'post-rock', 'compositional']","['focus', 'compositional']",0.496,0.0936,1,-22.248,0,0.0359,0.43,0.94,0.0997,0.0308,120.116,248125,4
Nobody,5b3VOW8Z3KRPrUS2889NfE,Hiatus,421vyBBkhgRAOz4cYPvrZJ,gaming,"['crust', 'chillstep']",['chillstep'],0.465,0.629,9,-10.423,1,0.0585,0.385,0.756,0.145,0.65,94.033,268174,4
A Beautiful Mine,69W7GtjzZY4ljBPnS1UPfy,RJD2,1O3ZOjqFLEnbpZexcRjocn,gaming,"['alternative', 'hip', 'electronica', 'jazztronica', 'nu', 'ninja', 'turntablism', 'big']","['alternative', 'hip', 'electronica']",0.624,0.698,1,-12.131,1,0.0802,0.352,0.916,0.265,0.0364,114.24,329427,4
Stop Everything! It's Snowing,3z48KDiozWdduiI0xS0HD3,Good Weather For An Airstrike,1LcsFT5fwJajcpAqmlitHX,gaming,"['compositional', 'drift']",['compositional'],0.173,0.014,1,-20.717,1,0.042,0.961,0.826,0.0801,0.0396,89.776,238000,4
Open Eye Signal,5aBdWL4ud0ovtDJIJGQLdc,Jon Hopkins,7yxi31szvlbwvKq9dYOmFI,gaming,"['electronica', 'chamber', 'neo-classical', 'post-rock', 'compositional', 'intelligent', 'ambient']","['electronica', 'chamber', 'neo-classical', 'compositional', 'ambient']",0.798,0.715,0,-7.103,1,0.215,0.191,0.773,0.112,0.199,122.47,468587,3
Fly with me,71vmt0KizGHsixCbMpHlhV,millennium parade × ghost in the shell: SAC_2045,4TrqOjik4odYGs0pJpZwVw,gaming,[],[],0.556,0.82,8,-5.43,1,0.0435,0.00177,0.0,0.305,0.365,89.952,277467,4
(Theme From) Red Dead Redemption,2cnhi0n4UMWCXQIEaVjnm5,Bill Elm & Woody Jackson,4bvAYuLthEXwoUpNhCc15S,gaming,"['old', 'video']",['video'],0.426,0.502,9,-11.824,0,0.0327,0.687,0.952,0.099,0.28,129.97,338240,4
Death Stranding,1PxhfWamtXhK8rG4JSnEWJ,CHVRCHES,3CjlHNtplJyTf9npxaPl5w,gaming,"['electropop', 'modern', 'metropopolis', 'indie', 'neo-synthpop', 'shimmer']","['modern', 'indie']",0.485,0.71,6,-5.818,1,0.0493,0.00139,0.0514,0.0555,0.0591,121.892,318667,4
Captured,03yPeSLBLH4RJm0ogylftz,Sami Matar,7ijAT5OUQFiBr68fogQHx1,gaming,['spacewave'],['spacewave'],0.344,0.504,4,-13.588,0,0.0446,0.85,0.899,0.104,0.0408,129.944,256881,4
Infinity War,51Amo7fyI2jL3sf2UgX75i,Alan Silvestri,0Xk15jHKly4c3AhPr5vjoA,gaming,"['soundtrack', 'scorecore']",['soundtrack'],0.148,0.266,9,-16.525,0,0.0349,0.695,0.859,0.0769,0.0362,85.99,155960,4
Halo,0htrx26DcVDcyXErXyJsTo,Martin O'Donnell,5oERdzrfb6kmNMzPNINZib,gaming,"['scorecore', 'video']",['video'],0.312,0.419,0,-14.271,1,0.0444,0.255,0.884,0.0976,0.0374,96.134,262160,3
The Last of Us,285ieonEuLkll3zknYK2TY,Gustavo Santaolalla,4W3fa7tiXGVXl3KilbACqt,gaming,"['soundtrack', 'latin', 'argentine', 'video']","['soundtrack', 'latin', 'video']",0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,183533,3
God of War,6ZMwwuUOx8kefl32gWOjtY,Bear McCreary,2ifvIECHAlEgPMBuBOJ0lG,gaming,"['soundtrack', 'epicore', 'scorecore', 'video']","['soundtrack', 'video']",0.202,0.44,8,-10.112,1,0.0357,0.291,0.94,0.102,0.144,143.847,246627,4
Pokémon®,74RXECEEdc945gowRY4ebj,Video Games Live,6dZAVi5PugDwlAnH8KMEGl,gaming,"['scorecore', 'video']",['video'],0.307,0.635,10,-8.468,1,0.0446,0.243,0.922,0.155,0.255,106.927,254747,4
Dragonborn,2gaZJDgE71VL9PzzUUlpMg,Jeremy Soule,77yY2QmM6bYvjJ3y5L2R0v,gaming,"['soundtrack', 'scorecore', 'video']","['soundtrack', 'video']",0.413,0.482,11,-13.311,0,0.0539,0.895,0.685,0.111,0.13,66.766,235636,4
Astral Wonder,7En6m2Yg3J1zAq895bxl78,Moon Oceans,39qPWYWkYbi7esvFXiUpss,wellness,[],[],0.171,0.143,0,-24.178,1,0.0431,0.952,0.924,0.111,0.0374,72.116,181091,5
Evergreen,633YySlXq6qxSdCLFovXdv,Cooper Sams,5dQtzw5YaP9ZCMv0GWymws,wellness,"['focus', 'background']","['focus', 'background']",0.131,0.086,6,-20.439,1,0.0332,0.993,0.877,0.0794,0.0397,54.749,225882,5
Karlavagnen,7kdnp9XpskkNjGDRlmb8nw,Karlavagnen,4tGWXYy3c9EZl0lpf9tp1f,wellness,[],[],0.0916,0.0343,11,-26.745,1,0.0419,0.84,0.762,0.17,0.0424,82.815,203455,5
Montana,0gBjWQIJ9KcdzT26UzkNqn,Isobel Belano,2seiab24QmTzU4XTr1rjhV,wellness,['background'],['background'],0.338,0.0901,3,-22.303,1,0.0323,0.762,0.699,0.0891,0.115,135.633,166325,4
Electron,0KkNeFOoAKW0NkhaleFeGk,Sisi Row,7MeJbMhCO5vWIy2RqBIUMy,wellness,[],[],0.25,0.201,0,-21.141,1,0.0377,0.895,0.969,0.227,0.0663,59.005,214800,4
A Message of Hope,4B3sBWHD5rfWtkXCdYwrFq,Elise Magnefold,6NwzoAF59ghN7JuBvwHVex,wellness,['background'],['background'],0.24,0.0593,2,-24.634,1,0.0341,0.968,0.868,0.183,0.0907,79.792,206427,1
Morning Haze,6C6joxj0BbyQUJWBpNv4Fc,Blissful Heaven,4QEyQYiRdLu1c6wzHyp0ds,wellness,[],[],0.0686,0.0544,11,-25.561,1,0.0446,0.936,0.955,0.0976,0.0398,70.535,190851,4
White Waves,76hDUyI5Avauy1nCOEaruh,Lama House,3We2SFbH59mXg6D42TPhWJ,wellness,"['calming', 'background']","['calming', 'background']",0.105,0.175,0,-17.957,1,0.0333,0.714,0.899,0.118,0.0595,85.304,164927,3
