song,song_id,artist,artist_id,category,genres,filtered_genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
Astral Wonder,7En6m2Yg3J1zAq895bxl78,Moon Oceans,39qPWYWkYbi7esvFXiUpss,wellness,[],[],0.171,0.143,0,-24.178,1,0.0431,0.952,0.924,0.111,0.0374,72.116,181091,5
Evergreen,633YySlXq6qxSdCLFovXdv,Cooper Sams,5dQtzw5YaP9ZCMv0GWymws,wellness,"['background', 'focus']","['background', 'focus']",0.131,0.086,6,-20.439,1,0.0332,0.993,0.877,0.0794,0.0397,54.749,225882,5
Karlavagnen,7kdnp9XpskkNjGDRlmb8nw,Karlavagnen,4tGWXYy3c9EZl0lpf9tp1f,wellness,[],[],0.0916,0.0343,11,-26.745,1,0.0419,0.84,0.762,0.17,0.0424,82.815,203455,5
Montana,0gBjWQIJ9KcdzT26UzkNqn,Isobel Belano,2seiab24QmTzU4XTr1rjhV,wellness,['background'],['background'],0.338,0.0901,3,-22.303,1,0.0323,0.762,0.699,0.0891,0.115,135.633,166325,4
Electron,0KkNeFOoAKW0NkhaleFeGk,Sisi Row,7MeJbMhCO5vWIy2RqBIUMy,wellness,[],[],0.25,0.201,0,-21.141,1,0.0377,0.895,0.969,0.227,0.0663,59.005,214800,4
A Message of Hope,4B3sBWHD5rfWtkXCdYwrFq,Elise Magnefold,6NwzoAF59ghN7JuBvwHVex,wellness,['background'],['background'],0.24,0.0593,2,-24.634,1,0.0341,0.968,0.868,0.183,0.0907,79.792,206427,1
Morning Haze,6C6joxj0BbyQUJWBpNv4Fc,Blissful Heaven,4QEyQYiRdLu1c6wzHyp0ds,wellness,[],[],0.0686,0.0544,11,-25.561,1,0.0446,0.936,0.955,0.0976,0.0398,70.535,190851,4
White Waves,76hDUyI5Avauy1nCOEaruh,Lama House,3We2SFbH59mXg6D42TPhWJ,wellness,"['background', 'calming']","['background', 'calming']",0.105,0.175,0,-17.957,1,0.0333,0.714,0.899,0.118,0.0595,85.304,164927,3
Midsummer Sun,6xxMpIFpWFlrCba55NU0e1,Louis Debreaux,1AolHfMZcrDcuJEnoAis6B,wellness,[],[],0.152,0.045,0,-25.326,1,0.0395,0.935,0.842,0.111,0.039,73.323,163773,3
Cold Spring,1WwjE3IGXk54dNBRKZAXz3,Kyle McEvoy,6rRqxCKHpl9C5Imf2uinft,wellness,['neo-classical'],['neo-classical'],0.377,0.11,0,-23.408,1,0.0316,0.873,0.857,0.0991,0.107,70.01,124160,4
Halvmåne,5YXN6JEpHIGcskwqrDzi9g,Månvarv,3npr0emNGSWh2iyRvzEiRI,wellness,[],[],0.18,0.0368,2,-30.931,1,0.0395,0.829,0.886,0.102,0.119,75.614,157625,3
Phaedra,6GEYh8JguL5MIh5Uz5h0zL,Arlette Leduc,3LyPSzNbQ3R4cgHZDUP06T,wellness,['background'],['background'],0.0843,0.00408,0,-31.801,1,0.042,0.972,0.854,0.109,0.04,76.94,196000,5
Eyes of Redemption,4sgncJrSzijkzs0oEEyOcn,Dolores Fernel,6eKcmeh4aN49TVfRmNI3cw,wellness,[],[],0.126,0.00567,2,-36.018,1,0.0435,0.993,0.82,0.104,0.158,67.178,183353,3
Sogno Illuminum,2XwakW5X0FkLa7xGfgDwot,Enchanted Feel,6Rfx3Kq2IphTcrtkQRejYX,wellness,[],[],0.245,0.00496,0,-35.992,1,0.0412,0.992,0.881,0.101,0.0635,70.336,140786,4
Endless Nights,1khJhtT78fpUbjiZCH1rLV,Devansh Tushar,6A6XOlnYgaiM9qfRvSIHQL,wellness,['atmosphere'],['atmosphere'],0.163,0.0145,2,-29.973,1,0.0508,0.96,0.951,0.0917,0.039,131.103,178823,5
Lugnet,40T7pP27hzRoZVHofuExIg,Najma Wallin,28XFFzqCAHFNcEdRiuEf71,wellness,[],[],0.0651,0.0163,4,-33.757,1,0.0546,0.944,0.898,0.108,0.037,71.289,159500,4
Ethereal,0e3Pzob0dTYuUoZTs4iwpr,Threedust,6340hzyqmfpcSbPZLFC1Gf,wellness,['chill'],['chill'],0.144,0.0446,6,-31.839,0,0.0376,0.947,0.723,0.123,0.0315,139.469,152237,5
Spaces,0Ycl08JD5MBn28OPznygwz,Spirit Minds,3GrOqlDYHDtloOS3v1cnvD,wellness,['background'],['background'],0.22,0.0514,7,-25.116,0,0.0445,0.986,0.897,0.129,0.0358,80.671,207000,4
Pampus,7emdYdVOLn2nIzdFufWUQh,Dardan Leistra,1iChBE5eMVIiJBpsUZ0rSH,wellness,[],[],0.175,0.0475,11,-29.131,0,0.0534,0.984,0.971,0.0917,0.0453,122.427,206000,3
Rêvasseur,64zhFuKM4TwZ0dcKogeKAN,Charmaine D'Avis,62nJsaKqTjBj5aHPE1RyqZ,wellness,[],[],0.176,0.0244,2,-32.609,1,0.0391,0.979,0.864,0.0881,0.0932,64.747,203500,4
Forever Vanished,7zVHmyl7rjPZRNJtWhbcIf,Rick Hagen,2hOK2gVqLtyZD0Hd4PpqlH,wellness,['background'],['background'],0.282,0.0814,4,-25.606,1,0.0529,0.988,0.902,0.108,0.127,68.3,113378,3
Warmest Embrace,0Sn8lWeOkc5crNhOus3hw9,Dean Valio,5eLXROpXyDsljbkItKaQxc,wellness,[],[],0.171,0.0323,0,-23.442,1,0.0375,0.988,0.906,0.111,0.0351,72.005,294545,5
Ocean Deep,7uHM2BSftyHsPLIOGB9oY7,MAVALA,7v6MC0U94altKRU8VGL0j8,wellness,[],[],0.409,0.00725,0,-27.413,0,0.0411,0.989,0.925,0.108,0.0804,76.119,155562,4
Phaedra,6GEYh8JguL5MIh5Uz5h0zL,Arlette Leduc,3LyPSzNbQ3R4cgHZDUP06T,wellness,['background'],['background'],0.0843,0.00408,0,-31.801,1,0.042,0.972,0.854,0.109,0.04,76.94,196000,5
Will you be there when I wake up,0MrDqmqbP0xS9sGedtiuAC,Gemma Casimaty,4i2qe6NHlNFfwcQpi6dpFC,wellness,[],[],0.187,0.0911,0,-28.802,1,0.0489,0.944,0.921,0.104,0.359,66.282,164125,4
Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop,"['pop', 'viral', 'canadian', 'post-teen', 'dance']","['pop', 'viral', 'canadian', 'dance']",0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,178994,4
Therefore I Am,54bFM56PmE4YLRnqpW6Tha,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,pop,"['pop', 'electropop']",['pop'],0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pop,"['pop', 'uk', 'dance']","['pop', 'uk', 'dance']",0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4
positions,7igeByaBM0MgGsgXtNxDJ7,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,"['pop', 'post-teen']",['pop'],0.736,0.802,0,-4.759,1,0.0864,0.468,0.0,0.094,0.675,144.005,172325,4
HOLIDAY,6zFMeegAMYQo0mt8rXtrli,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,pop,"['lgbtq+', 'pop', 'queer', 'country']","['pop', 'country']",0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,154998,4
Dakiti,47EiUVwUp4C9fGccaPuUCS,Bad Bunny,4q3ewBCX7sLwd24euuV69X,pop,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4
What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,pop,['brooklyn'],['brooklyn'],0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4
Prisoner (feat. Dua Lipa),5JqZ3oqF00jkT81foAFvqg,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,pop,"['pop', 'post-teen', 'dance']","['pop', 'dance']",0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4
Blinding Lights (with ROSALÍA) - Remix,7MXgrcOQAJ5VwSNUL0lDd3,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,pop,"['pop', 'canadian']","['pop', 'canadian']",0.49,0.694,5,-5.793,0,0.0618,0.0133,4.62e-05,0.0946,0.249,170.903,216123,4
Mood (feat. iann dior),3tjFYV6RSFtuktYl3ZtYcq,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,pop,['cali'],['cali'],0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,140526,4
Heat Waves,3USxtqRwSYz57Ewm6wWRMp,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,pop,"['indietronica', 'shiver', 'gauze']",['indietronica'],0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
WITHOUT YOU,27OeeYzk6klgBh83TSvGMA,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,pop,['australian'],['australian'],0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,161385,4
Coco (feat. DaBaby),2V6pjeOCuPBVlatcWTXUtP,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,pop,['cali'],['cali'],0.692,0.774,7,-4.385,0,0.0872,0.146,0.0,0.155,0.533,98.066,142000,4
Safe With Me (with Audrey Mika),6Skh3CBum0pZw9TOr7FQnX,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,pop,"['tropical', 'pop', 'edm', 'dance']","['tropical', 'pop', 'edm', 'dance']",0.497,0.757,11,-4.189,1,0.127,0.0449,0.0,0.119,0.507,169.902,205165,4
Call My Friends,6KVxMOxlSYpC5nrvyWhYhx,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop,"['pop', 'viral', 'canadian', 'post-teen', 'dance']","['pop', 'viral', 'canadian', 'dance']",0.53,0.79,7,-5.031,1,0.0344,0.0512,1.07e-06,0.122,0.438,146.09,171078,4
Blinding Lights (with ROSALÍA) - Remix,7MXgrcOQAJ5VwSNUL0lDd3,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,pop,"['pop', 'canadian']","['pop', 'canadian']",0.49,0.694,5,-5.793,0,0.0618,0.0133,4.62e-05,0.0946,0.249,170.903,216123,4
Reminds Me Of You,5YSHygGN9D0mID1NsVd5my,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,pop,"['chicago', 'melodic']",['melodic'],0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,158033,4
Remember That Night?,1nYzjrdVQ8RpF93M0jPFW7,Sara Kays,7Lk9V7E1u5gqSHmtcKlOqH,pop,"['pop', 'social', 'modern']","['pop', 'social', 'modern']",0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,227186,4
Stay Next To Me (with Chelsea Cutler),6SGG5AxHShqSYiV9fCWpZz,Quinn XCII,3ApUX1o6oSz321MMECyIYd,pop,"['pop', 'electropop', 'indie']","['pop', 'indie']",0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954,206046,4
Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,pop,"['pop', 'viral', 'canadian', 'post-teen', 'dance']","['pop', 'viral', 'canadian', 'dance']",0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,178994,4
Dakiti,47EiUVwUp4C9fGccaPuUCS,Bad Bunny,4q3ewBCX7sLwd24euuV69X,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4
BICHOTA,7vrJn5hDSXRmdXoR30KgF1,KAROL G,790FomKkXshlbRYZFtlgla,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,178947,4
Chica Ideal,21N4Buj4xsyLb218lYle61,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,latin,"['colombian', 'trap', 'latin', 'reggaeton']","['colombian', 'trap', 'latin', 'reggaeton']",0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,183240,4
La Nota,7ndTONDDRFGiPnnhOzOXxq,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,latin,"['latin', 'trap', 'reggaeton', 'colombian', 'tropical']","['latin', 'trap', 'reggaeton', 'colombian', 'tropical']",0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,216107,4
Relación - Remix,35UUpTmrcFXNIVIN26ujXl,Sech,77ziqFxp5gaInVrF2lj4ht,latin,"['trap', 'latin', 'reggaeton', 'panamanian']","['trap', 'latin', 'reggaeton']",0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,247308,4
TE MUDASTE,5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,4q3ewBCX7sLwd24euuV69X,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,130014,4
BICHOTA,7vrJn5hDSXRmdXoR30KgF1,KAROL G,790FomKkXshlbRYZFtlgla,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,178947,4
La Luz,5zj8WNkBrEzlI5FKeYV4ol,Sech,77ziqFxp5gaInVrF2lj4ht,latin,"['trap', 'latin', 'reggaeton', 'panamanian']","['trap', 'latin', 'reggaeton']",0.665,0.697,9,-4.819,0,0.154,0.427,1.39e-05,0.599,0.556,94.053,216747,4
Ponte Pa' Mi,4C6BlqqMwjFzOXzqpTeoWR,Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,latin,"['trap', 'latin', 'reggaeton']","['trap', 'latin', 'reggaeton']",0.878,0.713,5,-4.566,0,0.0948,0.0581,0.0,0.0822,0.615,92.028,202373,4
La Nota,7ndTONDDRFGiPnnhOzOXxq,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,latin,"['latin', 'trap', 'reggaeton', 'colombian', 'tropical']","['latin', 'trap', 'reggaeton', 'colombian', 'tropical']",0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,216107,4
Un Amor Eterno - Versión Balada,3TuXuyfd6XjIShhPQAo21I,Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,latin,"['salsa', 'tropical', 'latin', 'modern']","['tropical', 'latin', 'modern']",0.467,0.454,9,-8.9,1,0.141,0.833,0.0,0.0759,0.367,127.85,191054,4
Hoy Tengo Ganas De Ti,0qO4GfXADY9QfgcgtrasT9,Alejandro Fernández,6sq1yF0OZEWA4xoXVKW1L9,latin,"['latin', 'regional', 'ranchera', 'mexican', 'mariachi']",['latin'],0.406,0.459,3,-6.373,0,0.0392,0.328,0.0,0.0717,0.245,123.54,291107,4
Corazón partío,0wQCKR9OFjYu5Kzrk7WivJ,Alejandro Sanz,5sUrlPAHlS9NEirDB8SEbF,latin,"['latin', 'rock', 'spanish', 'cantautor', 'mexican']","['latin', 'rock']",0.648,0.846,0,-6.731,1,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,343413,4
Dígale,4KgcAo8wQrXexfwpIsgzLf,David Bisbal,5gOJTI4TusSENizxhcG7jB,latin,"['tropical', 'latin', 'spanish']","['tropical', 'latin']",0.562,0.472,2,-6.814,1,0.0298,0.588,0.0,0.146,0.304,129.98,265227,4
Completamente Enamorados,1zU6PCdQxUu1tMT5xbc6x5,Chayanne,1JbemQ1fPt2YmSLjAFhPBv,latin,"['tropical', 'latin', 'puerto']","['tropical', 'latin']",0.567,0.619,10,-9.082,1,0.0278,0.433,0.0,0.083,0.388,137.129,258093,4
Blinding Lights (with ROSALÍA) - Remix,7MXgrcOQAJ5VwSNUL0lDd3,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,latin,"['pop', 'canadian']","['pop', 'canadian']",0.49,0.694,5,-5.793,0,0.0618,0.0133,4.62e-05,0.0946,0.249,170.903,216123,4
Lento,2XghxCSGfhpGR2B3ahQXVr,Mr Eazi,4TAoP0f9OuWZUesao43xUW,latin,"['afro', 'afropop', 'swedish', 'dancehall', 'nigerian', 'ghanaian']",['dancehall'],0.87,0.721,10,-5.311,0,0.11,0.522,0.648,0.108,0.489,92.025,188910,4
Más De La Una,69Y5IZuBvGyzySFt5x7kCq,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,latin,"['colombian', 'trap', 'latin', 'reggaeton']","['colombian', 'trap', 'latin', 'reggaeton']",0.605,0.8,10,-3.018,1,0.312,0.518,0.000128,0.0763,0.732,92.284,236731,4
Te Olvidare,1z48NPFPNJEV4UAg83OFd2,TINI,7vXDAI8JwjW531ouMGbfcp,latin,"['pop', 'latin']","['pop', 'latin']",0.382,0.331,0,-9.096,1,0.0347,0.782,2.23e-06,0.302,0.277,112.821,194836,5
No Me Acostumbro,1dFvzd0wivuzxU2BLcEynb,Wisin,3E6xrwgnVfYCrCs0ePERDz,latin,"['tropical', 'trap', 'latin', 'reggaeton']","['tropical', 'trap', 'latin', 'reggaeton']",0.701,0.8,9,-2.904,1,0.129,0.381,0.0,0.13,0.706,180.057,242867,4
s a l u d o s,1gEBRuOemkKubufvFmF0pE,KORDELYA,3JmbGjGpi55FRnjvjH9ljV,latin,['indie'],['indie'],0.935,0.515,5,-7.723,0,0.153,0.22,2.66e-06,0.177,0.618,119.921,197769,4
Lotería,6LxuOebLWoN20jb4C8112Y,Sarah Silva,3k9GPiGAtIAOfnfzzy3XQp,latin,[],[],0.575,0.814,2,-4.3,0,0.0791,0.369,0.00868,0.53,0.584,159.869,174187,4
Qué Vas A Hacer?,618ReZtpkkflE3JcEROUTi,XAXO,04QAHqsyX2YvreBDLkgpXb,latin,[],[],0.523,0.678,1,-5.51,1,0.101,0.0435,0.0,0.0968,0.377,119.841,205347,5
Te bloqueo,6NnX9tOHACitEDUZgvfQXF,Naicok,4MUq2KE0IJoYr6QsfPh1Rv,latin,[],[],0.901,0.675,4,-6.913,0,0.122,0.806,1.12e-05,0.0994,0.755,90.042,150946,4
Vámonos,217WsVgLdScRxHp2lweAVd,Nobeat,3TKS1JzWOLAnicuOCOyVlW,latin,['reggaeton'],['reggaeton'],0.842,0.701,10,-5.327,1,0.073,0.0209,0.0,0.169,0.555,102.022,172480,4
Let Go,2gixQXOUSRnv7yBuplbgAK,Chama Wijnen,7ftRhte6NNzoF9MIKfKJsP,instrumental,['background'],['background'],0.238,0.0053,9,-34.841,1,0.0386,0.995,0.812,0.126,0.0449,71.48,191625,1
FILO,7ahiYT2P9GsWQ8bkd1vRzn,Traßel SüD,4pHuzF93uI0mOvg8E1YgoW,instrumental,[],[],0.159,0.00491,6,-30.416,1,0.0393,0.995,0.963,0.102,0.0384,70.088,166106,3
High Beliefs,1I1YHO7tw52jmXsCsXzXAT,Moments of Clarity,752MndEnUavC68pPM6NtxB,instrumental,['background'],['background'],0.187,0.115,7,-24.73,0,0.04,0.937,0.912,0.108,0.0395,65.834,204235,4
W.E.,3SDO8hL0wQ3Dxr6NN1CUbH,Asa Bjorg,1aFaXuKUvi4TpzZn8cKYRQ,instrumental,[],[],0.24,0.0646,4,-22.881,1,0.0396,0.962,0.961,0.0928,0.0371,120.104,256125,4
Atmos Eleven,0RIJAaogvQkeFuZVPhYlma,Atmos 11,2dm3Qg6j7Y7Dl2yiFCT7MA,instrumental,[],[],0.174,0.00449,6,-37.192,1,0.0387,0.99,0.934,0.0848,0.0581,67.42,227668,5
Bad Guy,2FH0jT9o0mz71s7AtMkAa4,Eklipse,6kART38d9tWb1yOcSO40YH,instrumental,"['classify', 'bow', 'pop']","['classify', 'pop']",0.698,0.429,0,-9.246,0,0.0416,0.148,0.691,0.101,0.54,134.946,191975,4
Blinding Lights,5x17OfFfF4UNy5XkRBZjWB,Vitamin String Quartet,6MERXsiRbur2oJZFgYRDKz,instrumental,"['classify', 'bow']",['classify'],0.507,0.238,0,-13.381,0,0.031,0.734,0.000852,0.0846,0.683,171.01,201787,4
Señorita,5IUkEKXYrAzIhgHeAyU6gE,Simply Three,4ZZVk8undJqXJqQ1GHCTp2,instrumental,['classify'],['classify'],0.611,0.439,0,-7.284,1,0.0334,0.242,0.547,0.108,0.551,116.992,184144,4
Smells Like Teen Spirit - Piano Cover,6fvqtnABaU0svCjVTg7oSk,Queenz of Piano,17L2cs2P9cHQy3hB7cYLkz,instrumental,[],[],0.543,0.611,5,-10.63,0,0.0308,0.755,0.867,0.0866,0.218,121.963,227154,4
Don't Start Now - Piano Arrangement,645iSJrCsQZMgLoMqdGkI0,Costantino Carrara,7eVJh60tcshbgbm26TWISX,instrumental,"['classify', 'piano']","['classify', 'piano']",0.448,0.278,2,-13.737,1,0.0418,0.952,0.837,0.137,0.108,119.077,161250,4
Poetic Wax,6ueWeJJyq1rMkdNitaL7a6,Dusty Decks,5mWkhlLhHU9FKT8vU8lBIR,instrumental,['lo-fi'],['lo-fi'],0.707,0.506,3,-7.686,1,0.0624,0.415,0.916,0.118,0.894,193.982,143505,4
Postman,4lljvV3zQYu8CBBrfbj7wj,Carl Dickman,54TSIvYBX40VYtgeqNWm34,instrumental,[],[],0.829,0.373,8,-13.753,1,0.0644,0.223,0.904,0.156,0.229,90.21,98667,4
Lie Down,4OTYiDDC3RcTZ8gFdDiCvf,Kino B,4WXEWjouTmKompLBBGCkE9,instrumental,[],[],0.725,0.302,10,-15.732,0,0.0694,0.27,0.667,0.106,0.498,84.526,172267,4
Lef T,7CXaxGPaXwzg3mZdLbWZmc,DCS Lefty,39Y0ja9MWC0yMdKMFGu4L7,instrumental,[],[],0.553,0.666,11,-6.137,1,0.0539,0.168,0.871,0.357,0.895,80.195,141000,4
Montara,49VM3vCQBFr1wJJw7xByGf,HNNY,6Yae9Ia1nq6JLLojBzwN1r,instrumental,"['electronica', 'swedish', 'indie', 'soul', 'deep', 'float']","['indie', 'soul', 'deep']",0.772,0.655,7,-11.531,1,0.0437,0.258,0.902,0.0753,0.621,91.995,225489,4
Ravel's Bolero,5HbxBGpEw5xoBXUwRFNA7x,Ferrante & Teicher,17rSwcIT9qu1OybU1lReJB,instrumental,"['easy', 'adult', 'lounge', 'exotica']",['adult'],0.352,0.185,0,-20.348,1,0.0302,0.958,0.929,0.116,0.136,146.013,403466,4
Sleepwalk,1u1PzGnsWKjAwSZ9Rg1kjD,Santo & Johnny,4hGjngc0tPOBwTgTPci3IK,instrumental,['space'],['space'],0.444,0.412,0,-11.569,1,0.0465,0.895,0.64,0.145,0.351,184.012,151092,3
Spanish Harlem - Nuits d'Espagne,1mSekIWPPecpKKsfGOioiY,Franck Pourcel,0HJyVBZnjRKDT4STU3rGzU,instrumental,"['easy', 'adult', 'lounge']",['adult'],0.434,0.332,3,-13.912,1,0.0314,0.868,0.217,0.196,0.677,138.4,146407,4
Soleado,3kZQQ8e85TzwzFLtJTvVz0,John Days,381XbRqPbjN6703cLjKXh7,instrumental,[],[],0.392,0.29,5,-15.172,1,0.0309,0.243,0.837,0.122,0.13,127.817,221013,4
Saute-Mouton,2NVfqbSEFDT6CmDA2DQMpZ,James Last,5UyJW2eCOuXtyYftgbMxZG,instrumental,"['easy', 'adult']",['adult'],0.772,0.432,5,-9.376,0,0.0529,0.49,0.0902,0.133,0.605,110.481,180373,4
Kyoto,4N0UHWYEc1DCn1UcsJtfmx,Innocent Panda,4YxGTSc5GifPVUD3ILmbsv,instrumental,['chill'],['chill'],0.632,0.577,9,-12.89,0,0.0387,0.58,0.796,0.0905,0.301,115.014,220939,4
Lofi Nights,1G56aVJLUwhQVO0Ke6QwWD,Best Friends Club,7JjgGzq5j7CBkglcvQ48vq,instrumental,[],[],0.912,0.488,11,-13.334,0,0.414,0.288,0.791,0.11,0.633,121.059,265785,4
Treehouse,1ipDA1Ml15GS3942NM5OZS,Ran the Man,69lVKiR03uaDrGqEgOC2gu,instrumental,['chill'],['chill'],0.756,0.52,2,-9.695,1,0.0546,0.308,0.872,0.124,0.118,118.015,207574,4
Mist,2ufVP4mbOJJoCsaUYUhRTC,N78,3WhEnQ4wJakzX2poD1QIi7,instrumental,[],[],0.732,0.423,2,-17.787,1,0.0517,0.35,0.869,0.0974,0.486,121.008,313388,4
I Need You,3owktfqOe8kZ9zCoTSZ0T8,Leon Jarvis,7Iqe5ZQLFGySYpAFUDttXJ,instrumental,[],[],0.809,0.829,0,-7.671,1,0.0469,0.0111,0.871,0.0736,0.889,120.014,162000,4
Baby Shark,571Jz87ytvwTv205mToeaG,Pinkfong,7cTXfwpe9peK0UE1bZyIWZ,family,"[""children's"", 'cartoon', 'dong-yo']","[""children's""]",0.825,0.828,8,-4.887,1,0.139,0.272,0.0,0.053,0.744,115.045,84156,4
Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,Tones And I,2NjfBq1NflQcKSeiDooVjY,family,['australian'],['australian'],0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4
"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,family,"['pop', 'social', 'post-teen']","['pop', 'social']",0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
The Other Side (from Trolls World Tour),463PQggkmk5tTw8ug0ahOX,SZA,7tYKF4w9nC0nq9CsPZTHyP,family,"['rap', 'pop', 'dance']","['rap', 'pop', 'dance']",0.76,0.607,7,-6.274,1,0.0964,0.00277,0.0,0.132,0.709,105.979,188187,4
Say So,3g3hE3WICIm03TSO4AUxfZ,Kidz Bop Kids,1Vvvx45Apu6dQqwuZQxtgW,family,"[""children's""]","[""children's""]",0.793,0.715,2,-4.514,1,0.0387,0.0677,0.000109,0.116,0.945,110.925,187040,4
"Tell Me a Story, Daddy",2OeI4OOvTmQfyW1ozSeS9A,Margith Mathiesen,7FVnh71Z8lhSppYykLnpJh,family,[],[],0.445,0.0125,2,-29.448,1,0.0742,0.996,0.904,0.1,0.538,135.812,90000,4
Forget Me Not,2ezPqb8CcWlb8xEVYV9St2,Victor Kovacs,5JF3HMNudSKqJDkgCOzULV,family,['calming'],['calming'],0.516,0.0661,0,-24.948,1,0.074,0.994,0.956,0.0893,0.44,133.989,189500,4
The Cutest Puppy,1dKxf4Ht2SsKLyXfSDJAgy,Laureen Conrad,7vgGpuiXdNlCmc994PlMlz,family,[],[],0.609,0.0172,8,-28.573,1,0.118,0.996,0.973,0.108,0.89,68.619,82500,4
Always By Your Side,6rZghmzRtSrcnfoUsI3HYV,Margith Mathiesen,7FVnh71Z8lhSppYykLnpJh,family,[],[],0.483,0.0207,9,-29.036,0,0.0575,0.996,0.961,0.0862,0.573,74.789,158625,3
Dreaming,1apyGj27ZxI2QTEnq9hGNx,Vinnie Gianni,6sLmYoTs56uTqmDs3V9c7h,family,['calming'],['calming'],0.516,0.0308,0,-27.959,1,0.0475,0.996,0.947,0.103,0.652,76.061,139985,4
